Dan Delaney,Libertarian,New Jersey,8,Campaign,danforcongress,Personal,None,Official,None
Bill Pascrell,Democratic,New Jersey,9,Campaign,pascrellfornj,Personal,None,Official,BillPascrell
Billy Prempeh,Republican,New Jersey,9,Campaign,BillyPrempeh,Personal,None,Official,None
Chris Auriemma,Independent,New Jersey,9,Campaign,None,Personal,None,Official,None
Donald Payne Jr.,Democratic,New Jersey,10,Campaign,None,Personal,None,Official,RepDonaldPayne
Jennifer Zinone,Republican,New Jersey,10,Campaign,JenZinone,Personal,None,Official,None
Khaliah Fitchette,Independent,New Jersey,10,Campaign,CongressKhaliah,Personal,None,Official,None
Akil Khalfani,Independent,New Jersey,10,Campaign,DrK4Congress,Personal,None,Official,None
John Mirrione,Libertarian,New Jersey,10,Campaign,JohnPMirrione,Personal,None,Official,None
Mikie Sherrill,Democratic,New Jersey,11,Campaign,None,Personal,None,Official,RepSherrill
Rosemary Becchi,Republican,New Jersey,11,Campaign,Becchi4Congress,Personal,None,Official,None
Bonnie Watson Coleman,Democratic,New Jersey,12,Campaign,Bonnie4Congress,Personal,None,Official,RepBonnie
Mark Razzoli,Republican,New Jersey,12,Campaign,None,Personal,None,Official,None
Ed Forchion,Legalize Marijuana,New Jersey,12,Missing,Missing,Missing,Missing,Missing,Missing
Kenneth Cody,Independent,New Jersey,12,Campaign,Cody4CongressNJ,Personal,None,Official,None
Deb Haaland,Democratic,New Mexico,1,Missing,Missing,Missing,Missing,Missing,Missing
Michelle Garcia Holmes,Republican,New Mexico,1,Campaign,None,Personal,None,Official,None
Yvette Herrell,Republican,New Mexico,2,Campaign,None,Personal,None,Official,RepHerrell
Xochitl Torres Small,Democratic,New Mexico,2,Campaign,XochforCongress,Personal,None,Official,None
Teresa Leger Fernandez,Democratic,New Mexico,3,Campaign,TeresaForNM,Personal,None,Official,RepTeresaLF
Alexis Johnson,Republican,New Mexico,3,Campaign,alexisjohnsonnm,Personal,None,Official,None
Lee Zeldin,Republican,New York,1,Campaign,leezeldin,Personal,None,Official,RepLeeZeldin
Nancy Goroff,Democratic,New York,1,Campaign,ngoroff,Personal,None,Official,None
Andrew Garbarino,Republican,New York,2,Campaign,GarbarinoforNY,Personal,None,Official,RepGarbarino
Jackie Gordon,Democratic,New York,2,Campaign,None,Personal,None,Official,None
Harry Burger,Green,New York,2,Campaign,HarryRBurger,Personal,None,Official,None
Thomas Suozzi,Democratic,New York,3,Missing,Missing,Missing,Missing,Missing,Missing
George Santos,Republican,New York,3,Missing,Missing,Missing,Missing,Missing,Missing
Howard Rabin,Libertarian,New York,3,Campaign,None,Personal,None,Official,None
Kathleen Rice,Democratic,New York,4,Campaign,KathleenRice,Personal,None,Official,repkathleenrice
Douglas Tuman,Republican,New York,4,Campaign,ElectTuman,Personal,douglastuman,Official,None
Joseph Naham,Green,New York,4,Missing,Missing,Missing,Missing,Missing,Missing
Gregory Meeks,Democratic,New York,5,Campaign,GregMeeksNYC,Personal,None,Official,repgregorymeeks
Grace Meng,Democratic,New York,6,Campaign,grace4ny,Personal,None,Official,RepGraceMeng
Tom Zmich,Republican,New York,6,Missing,Missing,Missing,Missing,Missing,Missing
Nydia Velázquez,Democratic,New York,7,Campaign,ReElectNydia,Personal,None,Official,NydiaVelazquez
Brian Kelly,Republican,New York,7,Campaign,None,Personal,None,Official,None
Gilbert Midonnet,Libertarian,New York,7,Campaign,None,Personal,None,Official,None
Hakeem Jeffries,Democratic,New York,8,Campaign,hakeem_jeffries,Personal,None,Official,RepJeffries
Garfield Wallace,Republican,New York,8,Campaign,None,Personal,None,Official,None
Yvette Clarke,Democratic,New York,9,Campaign,VoteYvette,Personal,None,Official,RepYvetteClarke
Constantin Jean-Pierre,Republican,New York,9,Campaign,None,Personal,None,Official,None
Gary Popkin,Libertarian,New York,9,Campaign,None,Personal,garypopkin,Official,None
Joel Azumah,Serve America,New York,9,Missing,Missing,Missing,Missing,Missing,Missing
Jerry Nadler,Democratic,New York,10,Campaign,None,Personal,None,Official,RepJerryNadler
Cathy Bernstein,Republican,New York,10,Campaign,CathyCongress,Personal,None,Official,None
Michael Madrid,Libertarian,New York,10,Campaign,madrid4nyc,Personal,kagemusha_,Official,None
Nicole Malliotakis,Republican,New York,11,Campaign,NMalliotakis,Personal,None,Official,RepMalliotakis
Max Rose,Democratic,New York,11,Campaign,MaxRose4NY,Personal,None,Official,None
Carolyn Maloney,Democratic,New York,12,Campaign,CarolynBMaloney,Personal,None,Official,RepMaloney
Carlos Santiago-Cano,Republican,New York,12,Campaign,CarlosforNY12,Personal,None,Official,None
Steven Kolln,Libertarian,New York,12,Campaign,stevenkolln,Personal,None,Official,None
Adriano Espaillat,Democratic,New York,13,Campaign,EspaillatNY,Personal,None,Official,RepEspaillat
Lovelynn Gwinn,Republican,New York,13,Campaign,love4congress,Personal,None,Official,None
Christopher Morris-Perry,Conservative,New York,13,Campaign,None,Personal,None,Official,None
Alexandria Ocasio-Cortez,Democratic,New York,14,Campaign,AOC,Personal,None,Official,RepAOC
John Cummings,Republican,New York,14,Campaign,cummings2020,Personal,None,Official,None
Michelle Caruso-Cabrera,Serve America,New York,14,Campaign,MCaruso_Cabrera,Personal,None,Official,None
Ritchie Torres,Democratic,New York,15,Campaign,None,Personal,RitchieTorres,Official,RepRitchie
Patrick Delices,Republican,New York,15,Campaign,PD4Congress,Personal,None,Official,None
Jamaal Bowman,Democratic,New York,16,Campaign,JamaalBowmanNY,Personal,None,Official,RepBowman
Patrick McManus,Conservative,New York,16,Campaign,None,Personal,None,Official,None
Mondaire Jones,Democratic,New York,17,Campaign,MondaireJones,Personal,None,Official,RepMondaire
Maureen McArdle-Schulman,Republican,New York,17,Missing,Missing,Missing,Missing,Missing,Missing
Yehudis Gottesfeld,Conservative,New York,17,Campaign,YehudisForNY,Personal,None,Official,None
Joshua Eisen,Independent,New York,17,Campaign,None,Personal,None,Official,None
Michael Parietti,Serve America,New York,17,Campaign,None,Personal,None,Official,None
Sean Patrick Maloney,Democratic,New York,18,Campaign,spmaloney,Personal,None,Official,repseanmaloney
Chele Farley,Republican,New York,18,Campaign,CheleFarley,Personal,None,Official,None
Scott Smith,Libertarian,New York,18,Campaign,MrSmithCongress,Personal,None,Official,None
Antonio Delgado,Democratic,New York,19,Campaign,DelgadoforNY19,Personal,None,Official,repdelgado
Kyle Van De Water,Republican,New York,19,Campaign,None,Personal,None,Official,None
Victoria Alexander,Libertarian,New York,19,Campaign,Alexander4Cong1,Personal,None,Official,None
Steve Greenfield,Green,New York,19,Missing,Missing,Missing,Missing,Missing,Missing
Paul Tonko,Democratic,New York,20,Campaign,PaulTonko,Personal,None,Official,reppaultonko
Elizabeth Joy,Republican,New York,20,Campaign,LizLemeryJoy,Personal,None,Official,None
Elise Stefanik,Republican,New York,21,Campaign,EliseStefanik,Personal,None,Official,RepStefanik
Tedra Cobb,Democratic,New York,21,Campaign,TedraCobb,Personal,None,Official,None
Claudia Tenney,Republican,New York,22,Campaign,None,Personal,None,Official,RepTenney
Anthony Brindisi,Democratic,New York,22,Campaign,ABrindisiNY,Personal,None,Official,RepBrindisi
Keith Price,Libertarian,New York,22,Campaign,None,Personal,None,Official,None
Tom Reed,Republican,New York,23,Campaign,TomReedCongress,Personal,None,Official,TomReedNY23
Tracy Mitrano,Democratic,New York,23,Campaign,MitranoForNY23,Personal,None,Official,None
Andrew Kolstee,Libertarian,New York,23,Campaign,AndrewKolstee,Personal,None,Official,None
John Katko,Republican,New York,24,Campaign,None,Personal,None,Official,RepJohnKatko
Dana Balter,Democratic,New York,24,Campaign,dana_balter,Personal,None,Official,None
Steven Williams,Working Families,New York,24,Campaign,None,Personal,None,Official,None
Joseph Morelle,Democratic,New York,25,Campaign,votemorelle,Personal,None,Official,repjoemorelle
George Mitris,Republican,New York,25,Campaign,GeorgeMitris1,Personal,None,Official,None
Kevin Wilson,Libertarian,New York,25,Campaign,KevinWilsonROC,Personal,None,Official,None
Brian Higgins,Democratic,New York,26,Campaign,Higgins4WNY,Personal,None,Official,repbrianhiggins
Ricky Donovan,Republican,New York,26,Campaign,None,Personal,None,Official,None
Michael Raleigh,Green,New York,26,Missing,Missing,Missing,Missing,Missing,Missing
Chris Jacobs,Republican,New York,27,Missing,Missing,Missing,Missing,Missing,Missing
Nate McMurray,Democratic,New York,27,Campaign,Nate_McMurray,Personal,None,Official,None
Duane Whitmer,Libertarian,New York,27,Campaign,None,Personal,None,Official,None
G. K. Butterfield,Democratic,North Carolina,1,Campaign,None,Personal,None,Official,GKButterfield
Sandy Smith,Republican,North Carolina,1,Campaign,SandySmithNC,Personal,None,Official,None
Deborah K. Ross,Democratic,North Carolina,2,Campaign,DeborahRossNC,Personal,None,Official,RepDeborahRoss
Alan Swain,Republican,North Carolina,2,Campaign,swain4congress,Personal,None,Official,None
Jeff Matemu,Libertarian,North Carolina,2,Campaign,JeffNc2,Personal,JeffNc2,Official,None
Greg Murphy,Republican,North Carolina,3,Campaign,GregMurphyMD,Personal,GMMD4Greenville,Official,RepGregMurphy
Daryl Farrow,Democratic,North Carolina,3,Campaign,None,Personal,None,Official,None
David Price,Democratic,North Carolina,4,Campaign,None,Personal,None,Official,RepDavidEPrice
Robert Thomas,Republican,North Carolina,4,Campaign,robertthomasnc1,Personal,None,Official,None
Virginia Foxx,Republican,North Carolina,5,Campaign,foxxforcongress,Personal,None,Official,virginiafoxx
David Wilson Brown,Democratic,North Carolina,5,Campaign,DWB4Congress,Personal,davidwbrown,Official,None
Jeff Gregory,Constitution,North Carolina,5,Campaign,None,Personal,None,Official,None
Kathy Manning,Democratic,North Carolina,6,Campaign,KathyManningNC,Personal,None,Official,RepKManning
Lee Haywood,Republican,North Carolina,6,Campaign,1Haywood,Personal,None,Official,None
David Rouzer,Republican,North Carolina,7,Campaign,DavidRouzer,Personal,None,Official,RepDavidRouzer
Christopher M. Ward,Democratic,North Carolina,7,Missing,Missing,Missing,Missing,Missing,Missing
Richard Hudson,Republican,North Carolina,8,Campaign,RepRichHudson,Personal,None,Official,None
Patricia Timmons-Goodson,Democratic,North Carolina,8,Campaign,TimmonsGoodson,Personal,None,Official,None
Dan Bishop,Republican,North Carolina,9,Campaign,jdanbishop,Personal,None,Official,RepDanBishop
Cynthia Wallace,Democratic,North Carolina,9,Campaign,WallaceCongress,Personal,None,Official,None
Patrick McHenry,Republican,North Carolina,10,Campaign,McHenryCampaign,Personal,None,Official,PatrickMcHenry
David Parker,Democratic,North Carolina,10,Campaign,Parker4NC10,Personal,None,Official,None
Madison Cawthorn,Republican,North Carolina,11,Campaign,CawthornforNC,Personal,None,Official,RepCawthorn
Morris Davis,Democratic,North Carolina,11,Campaign,MoeNc11,Personal,ColMorrisDavis,Official,None
Tracey DeBruhl,Libertarian,North Carolina,11,Campaign,TDeBruhl,Personal,None,Official,None
Tamara Zwinak,Green,North Carolina,11,Campaign,ZwinakNC11,Personal,None,Official,None
Alma Adams,Democratic,North Carolina,12,Campaign,AlmaforCongress,Personal,None,Official,RepAdams
Ted Budd,Republican,North Carolina,13,Campaign,TedBuddNC,Personal,None,Official,RepTedBudd
Scott Huffman,Democratic,North Carolina,13,Campaign,HuffmanForNC,Personal,None,Official,None
Kelly Armstrong,Republican,North Dakota,1,Campaign,Armstrong_ND,Personal,armstrong_km,Official,RepArmstrongND
Zach Raknerud,Democratic,North Dakota,1,Campaign,ZachforND,Personal,None,Official,None
Steven Peterson,Libertarian,North Dakota,1,Campaign,None,Personal,None,Official,None
Steve Chabot,Republican,Ohio,1,Campaign,SteveChabot,Personal,None,Official,repstevechabot
Kate Schroder,Democratic,Ohio,1,Campaign,KateForCongress,Personal,kate_schroder,Official,None
Kevin David Kahn,Libertarian,Ohio,1,Missing,Missing,Missing,Missing,Missing,Missing
Brad Wenstrup,Republican,Ohio,2,Campaign,bradwenstrup,Personal,None,Official,RepBradWenstrup
Jaime Castle,Democratic,Ohio,2,Campaign,jaimecastleOH,Personal,None,Official,None
Joyce Beatty,Democratic,Ohio,3,Campaign,JoyceBeatty,Personal,None,Official,RepBeatty
Mark Richardson,Republican,Ohio,3,Campaign,RichardsonOH3,Personal,None,Official,None
Jim Jordan,Republican,Ohio,4,Campaign,None,Personal,None,Official,Jim_Jordan
Shannon Freshour,Democratic,Ohio,4,Campaign,ShannonFreshour,Personal,None,Official,None
Steve Perkins,Libertarian,Ohio,4,Campaign,None,Personal,None,Official,None
Bob Latta,Republican,Ohio,5,Campaign,latta4congress,Personal,None,Official,boblatta
Nick Rubando,Democratic,Ohio,5,Campaign,NickRubando,Personal,None,Official,None
Bill Johnson,Republican,Ohio,6,Campaign,JohnsonLeads,Personal,None,Official,RepBillJohnson
Shawna Roberts,Democratic,Ohio,6,Campaign,RobertsOhioD6,Personal,None,Official,None
Bob Gibbs,Republican,Ohio,7,Campaign,Bob_Gibbs,Personal,None,Official,repbobgibbs
Quentin Potter,Democratic,Ohio,7,Campaign,quentinforoh7,Personal,None,Official,None
Brandon Lape,Libertarian,Ohio,7,Campaign,LapeForOhio,Personal,None,Official,None
Warren Davidson,Republican,Ohio,8,Campaign,Vote_Davidson,Personal,None,Official,warrendavidson
Vanessa Enoch,Democratic,Ohio,8,Campaign,None,Personal,None,Official,None
Marcy Kaptur,Democratic,Ohio,9,Campaign,Marcy_Kaptur,Personal,None,Official,RepMarcyKaptur
Rob Weber,Republican,Ohio,9,Campaign,WestPointWeber,Personal,None,Official,None
Mike Turner,Republican,Ohio,10,Campaign,None,Personal,None,Official,None
Desiree Tims,Democratic,Ohio,10,Campaign,TimsDesiree,Personal,None,Official,None
Marcia Fudge,Democratic,Ohio,11,Campaign,mlfudge,Personal,None,Official,RepMarciaFudge
Laverne Gore,Republican,Ohio,11,Campaign,GoreLaverne,Personal,None,Official,None
Troy Balderson,Republican,Ohio,12,Campaign,None,Personal,None,Official,RepBalderson
Alaina Shearer,Democratic,Ohio,12,Campaign,alainashearer,Personal,None,Official,None
John S. Stewart,Libertarian,Ohio,12,Missing,Missing,Missing,Missing,Missing,Missing
Tim Ryan,Democratic,Ohio,13,Campaign,TimRyan,Personal,None,Official,RepTimRyan
Christina Hagan,Republican,Ohio,13,Campaign,RepHagan,Personal,None,Official,None
Michael Fricke,Libertarian,Ohio,13,Campaign,None,Personal,None,Official,None
David Joyce,Republican,Ohio,14,Campaign,DaveJoyceOH14,Personal,None,Official,RepDaveJoyce
Hillary O'Connor Mueri,Democratic,Ohio,14,Campaign,HillaryMueri,Personal,None,Official,None
Steve Stivers,Republican,Ohio,15,Campaign,None,Personal,None,Official,None
Joel Newby,Democratic,Ohio,15,Campaign,NewbyOH15,Personal,joelbnewbyiii,Official,None
Anthony Gonzalez,Republican,Ohio,16,Campaign,None,Personal,None,Official,RepAGonzalez
Aaron Paul Godfrey,Democratic,Ohio,16,Missing,Missing,Missing,Missing,Missing,Missing
Kevin Hern,Republican,Oklahoma,1,Campaign,krhern,Personal,None,Official,repkevinhern
Kojo Asamoa-Caesar,Democratic,Oklahoma,1,Campaign,kojoforcongress,Personal,None,Official,None
Evelyn Rogers,Independent,Oklahoma,1,Campaign,None,Personal,None,Official,None
Markwayne Mullin,Republican,Oklahoma,2,Campaign,None,Personal,None,Official,RepMullin
Danyell Lanier,Democratic,Oklahoma,2,Campaign,danyell_lanier,Personal,None,Official,None
Richie Castaldo,Libertarian,Oklahoma,2,Missing,Missing,Missing,Missing,Missing,Missing
Frank Lucas,Republican,Oklahoma,3,Campaign,FrankDLucas,Personal,None,Official,RepFrankLucas
Zoe Midyett,Democratic,Oklahoma,3,Missing,Missing,Missing,Missing,Missing,Missing
Tom Cole,Republican,Oklahoma,4,Campaign,None,Personal,None,Official,TomColeOK04
Mary Brannon,Democratic,Oklahoma,4,Campaign,ElectBrannon,Personal,None,Official,None
Bob White,Libertarian,Oklahoma,4,Campaign,None,Personal,None,Official,None
Stephanie Bice,Republican,Oklahoma,5,Campaign,stephaniebice,Personal,None,Official,RepBice
Kendra Horn,Democratic,Oklahoma,5,Campaign,HornForCongress,Personal,None,Official,None
Suzanne Bonamici,Democratic,Oregon,1,Campaign,None,Personal,None,Official,repbonamici
Christopher Christensen,Republican,Oregon,1,Campaign,None,Personal,None,Official,None
Cliff Bentz,Republican,Oregon,2,Campaign,None,Personal,None,Official,RepBentz
Alex Spenser,Democratic,Oregon,2,Campaign,spenser2020,Personal,None,Official,None
Robert Werch,Libertarian,Oregon,2,Campaign,None,Personal,RawFlyer,Official,None
Earl Blumenauer,Democratic,Oregon,3,Campaign,None,Personal,None,Official,None
Joanna Harbour,Republican,Oregon,3,Campaign,None,Personal,None,Official,None
Alex DiBlasi,Pacific Green,Oregon,3,Campaign,DiBlasi4Oregon,Personal,None,Official,None
Josh Solomon,Libertarian,Oregon,3,Campaign,None,Personal,None,Official,None
Peter DeFazio,Democratic,Oregon,4,Campaign,defazio4oregon,Personal,None,Official,RepPeterDeFazio
Alek Skarlatos,Republican,Oregon,4,Campaign,alekskarlatos,Personal,None,Official,None
Daniel Hoffay,Pacific Green,Oregon,4,Campaign,None,Personal,kogwonton,Official,None
Kurt Schrader,Democratic,Oregon,5,Campaign,VoteSchrader,Personal,None,Official,repschrader
Amy Ryan Courser,Republican,Oregon,5,Campaign,AmyforOregon,Personal,BBGoddess13,Official,None
Matthew James Rix,Libertarian,Oregon,5,Missing,Missing,Missing,Missing,Missing,Missing
Brian Fitzpatrick,Republican,Pennsylvania,1,Campaign,None,Personal,None,Official,RepBrianFitz
Christina Finello,Democratic,Pennsylvania,1,Campaign,FinelloForPA,Personal,None,Official,None
Brendan Boyle,Democratic,Pennsylvania,2,Campaign,None,Personal,None,Official,CongBoyle
David Torres,Republican,Pennsylvania,2,Campaign,None,Personal,None,Official,None
Dwight Evans,Democratic,Pennsylvania,3,Campaign,None,Personal,None,Official,RepDwightEvans
Michael Harvey,Republican,Pennsylvania,3,Campaign,FriendsHarvey,Personal,None,Official,None
Madeleine Dean,Democratic,Pennsylvania,4,Campaign,None,Personal,None,Official,RepDean
Kathy Barnette,Republican,Pennsylvania,4,Campaign,kathy4truth,Personal,None,Official,None
Mary Gay Scanlon,Democratic,Pennsylvania,5,Campaign,None,Personal,None,Official,repmgs
Dasha Pruett,Republican,Pennsylvania,5,Campaign,None,Personal,None,Official,None
Chrissy Houlahan,Democratic,Pennsylvania,6,Campaign,None,Personal,None,Official,rephoulahan
John Emmons,Republican,Pennsylvania,6,Campaign,Emmons4Congress,Personal,johnwemmons,Official,None
Susan Wild,Democratic,Pennsylvania,7,Campaign,None,Personal,None,Official,RepSusanWild
Lisa Scheller,Republican,Pennsylvania,7,Campaign,SchellerforPA,Personal,None,Official,None
Matt Cartwright,Democratic,Pennsylvania,8,Campaign,None,Personal,None,Official,RepCartwright
Jim Bognet,Republican,Pennsylvania,8,Campaign,Bognet4congress,Personal,jimbognet,Official,None
Dan Meuser,Republican,Pennsylvania,9,Campaign,None,Personal,None,Official,RepMeuser
Gary Wegman,Democratic,Pennsylvania,9,Campaign,DrGaryWegman,Personal,None,Official,None
Scott Perry,Republican,Pennsylvania,10,Campaign,None,Personal,None,Official,RepScottPerry
Eugene DePasquale,Democratic,Pennsylvania,10,Campaign,DePasqualePA,Personal,None,Official,None
Lloyd Smucker,Republican,Pennsylvania,11,Campaign,None,Personal,None,Official,RepSmucker
Sarah Hammond,Democratic,Pennsylvania,11,Campaign,sarahforus,Personal,None,Official,None
Fred Keller,Republican,Pennsylvania,12,Campaign,None,Personal,None,Official,RepFredKeller
Lee Griffin,Democratic,Pennsylvania,12,Campaign,None,Personal,None,Official,None
John Joyce,Republican,Pennsylvania,13,Campaign,None,Personal,None,Official,RepJohnJoyce
Todd Rowley,Democratic,Pennsylvania,13,Campaign,ToddRowleyPA13,Personal,RToddRowley,Official,None
Guy Reschenthaler,Republican,Pennsylvania,14,Campaign,None,Personal,None,Official,GReschenthaler
Bill Marx,Democratic,Pennsylvania,14,Missing,Missing,Missing,Missing,Missing,Missing
Glenn Thompson,Republican,Pennsylvania,15,Campaign,None,Personal,None,Official,CongressmanGT
Robert Williams,Democratic,Pennsylvania,15,Campaign,williamsfor15,Personal,None,Official,None
Mike Kelly,Republican,Pennsylvania,16,Campaign,MikeKellyforPA,Personal,None,Official,MikeKellyPA
Kristy Gnibus,Democratic,Pennsylvania,16,Campaign,kristy4pa,Personal,BeyondKristy,Official,None
Conor Lamb,Democratic,Pennsylvania,17,Campaign,ConorLambPA,Personal,None,Official,RepConorLamb
Sean Parnell,Republican,Pennsylvania,17,Campaign,SeanParnellUSA,Personal,None,Official,None
Michael F. Doyle,Democratic,Pennsylvania,18,Campaign,rep_doyle,Personal,None,Official,USRepMikeDoyle
Luke Negron,Republican,Pennsylvania,18,Campaign,LukeEdison20,Personal,None,Official,None
David Cicilline,Democratic,Rhode Island,1,Campaign,davidcicilline,Personal,None,Official,RepCicilline
Jeffrey Lemire,Independent,Rhode Island,1,Campaign,None,Personal,None,Official,None
Frederick Wysocki,Independent,Rhode Island,1,Campaign,None,Personal,None,Official,None
Jim Langevin,Democratic,Rhode Island,2,Campaign,LangevinForRI,Personal,None,Official,JimLangevin
Robert Lancia,Republican,Rhode Island,2,Campaign,BobLancia,Personal,None,Official,None
Nancy Mace,Republican,South Carolina,1,Campaign,NancyMace,Personal,None,Official,RepNancyMace
Joe Cunningham,Democratic,South Carolina,1,Campaign,JoeCunninghamSC,Personal,None,Official,RepCunningham
Joe Wilson,Republican,South Carolina,2,Campaign,TeamJoeWilson,Personal,None,Official,RepJoeWilson
Adair Boroughs,Democratic,South Carolina,2,Missing,Missing,Missing,Missing,Missing,Missing
Kathleen Wright,Constitution,South Carolina,2,Campaign,None,Personal,None,Official,None
Jeff Duncan,Republican,South Carolina,3,Campaign,Duncan4Congress,Personal,None,Official,RepJeffDuncan
Hosea Cleveland,Democratic,South Carolina,3,Campaign,ClevelandHosea,Personal,None,Official,None
William Timmons,Republican,South Carolina,4,Campaign,VoteTimmons,Personal,None,Official,RepTimmons
Kim Nelson,Democratic,South Carolina,4,Campaign,KimforSC,Personal,None,Official,None
Michael Chandler,Constitution,South Carolina,4,Campaign,None,Personal,None,Official,None
Ralph Norman,Republican,South Carolina,5,Campaign,RalphNorman,Personal,None,Official,RepRalphNorman
Moe Brown,Democratic,South Carolina,5,Campaign,MoeBrownSC,Personal,SC5forMoe,Official,None
Jim Clyburn,Democratic,South Carolina,6,Campaign,ClyburnSC06,Personal,None,Official,WhipClyburn
John McCollum,Republican,South Carolina,6,Campaign,MccollumFor,Personal,None,Official,None
Mark Hackett,Constitution,South Carolina,6,Campaign,None,Personal,None,Official,None
Tom Rice,Republican,South Carolina,7,Campaign,None,Personal,None,Official,RepTomRice
Melissa Watson,Democratic,South Carolina,7,Campaign,melissawatsonf1,Personal,None,Official,None
Dusty Johnson,Republican,South Dakota,1,Campaign,None,Personal,None,Official,RepDustyJohnson
Randy Luallin,Libertarian,South Dakota,1,Campaign,None,Personal,None,Official,None
Diana Harshbarger,Republican,Tennessee,1,Campaign,DHarshbargerTN1,Personal,None,Official,RepHarshbarger
Blair Walsingham,Democratic,Tennessee,1,Campaign,BlairWalsingham,Personal,None,Official,None
Steve Holder,Independent,Tennessee,1,Campaign,SteveHolder_,Personal,None,Official,None
Tim Burchett,Republican,Tennessee,2,Campaign,timburchett,Personal,None,Official,RepTimBurchett
Renee Hoyos,Democratic,Tennessee,2,Campaign,HoyosInTheHouse,Personal,RVHoyos,Official,None
Matthew Campbell,Independent,Tennessee,2,Campaign,None,Personal,None,Official,None
Chuck Fleischmann,Republican,Tennessee,3,Campaign,chuck4congress,Personal,None,Official,RepChuck
Meg Gorman,Democratic,Tennessee,3,Campaign,Meg4Congress,Personal,None,Official,None
Amber Hysell,Independent,Tennessee,3,Campaign,hysell2020,Personal,None,Official,None
Keith Sweitzer,Independent,Tennessee,3,Missing,Missing,Missing,Missing,Missing,Missing
Scott DesJarlais,Republican,Tennessee,4,Campaign,tndesjarlais,Personal,None,Official,DesJarlaisTN04
Christopher J. Hale,Democratic,Tennessee,4,Missing,Missing,Missing,Missing,Missing,Missing
Jim Cooper,Democratic,Tennessee,5,Campaign,CoopForCongress,Personal,None,Official,repjimcooper
John W. Rose,Republican,Tennessee,6,Missing,Missing,Missing,Missing,Missing,Missing
Christopher Finley,Democratic,Tennessee,6,Campaign,None,Personal,None,Official,None
Christopher Monday,Independent,Tennessee,6,Campaign,CMonday4Liberty,Personal,None,Official,None
Mark E. Green,Republican,Tennessee,7,Missing,Missing,Missing,Missing,Missing,Missing
Kiran Sreepada,Democratic,Tennessee,7,Campaign,Kiran4congress,Personal,None,Official,None
Ronald Brown,Independent,Tennessee,7,Campaign,RonaldB35121782,Personal,None,Official,None
"Scott Vieira, Jr.",Independent,Tennessee,7,Missing,Missing,Missing,Missing,Missing,Missing
David Kustoff,Republican,Tennessee,8,Campaign,DavidKustoff,Personal,None,Official,RepDavidKustoff
Erika Stotts Pearson,Democratic,Tennessee,8,Campaign,erika_stotts,Personal,None,Official,None
James Hart,Independent,Tennessee,8,Campaign,None,Personal,None,Official,None
Jon Dillard,Independent,Tennessee,8,Campaign,JonDillard_TN8,Personal,None,Official,None
Steve Cohen,Democratic,Tennessee,9,Campaign,ReElectCohen,Personal,None,Official,RepCohen
Charlotte Bergmann,Republican,Tennessee,9,Campaign,ElectBergmann,Personal,None,Official,None
Dennis Clark,Independent,Tennessee,9,Campaign,None,Personal,dennisdacomic,Official,None
Bobby Lyons,Independent,Tennessee,9,Campaign,None,Personal,None,Official,None
Louie Gohmert,Republican,Texas,1,Campaign,None,Personal,None,Official,replouiegohmert
Hank Gilbert,Democratic,Texas,1,Campaign,Hank4Texas,Personal,None,Official,None
Dan Crenshaw,Republican,Texas,2,Missing,Missing,Missing,Missing,Missing,Missing
Sima Ladjevardian,Democratic,Texas,2,Campaign,SimaforTX,Personal,None,Official,None
Elliott Scheirman,Libertarian,Texas,2,Campaign,VoteScheirman,Personal,LOLLIOTT,Official,None
Van Taylor,Republican,Texas,3,Campaign,VanTaylorTX,Personal,None,Official,RepVanTaylor
Lulu Seikaly,Democratic,Texas,3,Campaign,LuluForTexas,Personal,None,Official,None
Christopher Claytor,Libertarian,Texas,3,Campaign,None,Personal,None,Official,None
Pat Fallon,Republican,Texas,4,Campaign,FallonForTexas,Personal,None,Official,RepPatFallon
Russell Foster,Democratic,Texas,4,Campaign,RussellFosterTX,Personal,None,Official,None
Lou Antonelli,Libertarian,Texas,4,Campaign,LouAntonelli,Personal,None,Official,None
Lance Gooden,Republican,Texas,5,Campaign,Lancegooden,Personal,None,Official,None
Carolyn Salter,Democratic,Texas,5,Campaign,SalterforTexas,Personal,None,Official,None
Kevin Hale,Libertarian,Texas,5,Campaign,None,Personal,None,Official,None
Ron Wright,Republican,Texas,6,Campaign,ron4congress,Personal,None,Official,None
Stephen Daniel,Democratic,Texas,6,Campaign,stephendaniel,Personal,None,Official,None
Melanie Black,Libertarian,Texas,6,Campaign,MelanieABlackf1,Personal,Melanie51651801,Official,None
Lizzie Fletcher,Democratic,Texas,7,Campaign,lizzie4congress,Personal,None,Official,RepFletcher
Wesley Hunt,Republican,Texas,7,Campaign,WesleyHuntTX,Personal,None,Official,None
Shawn Kelly,Libertarian,Texas,7,Campaign,ShawnKelly2020,Personal,None,Official,None
Kevin Brady,Republican,Texas,8,Campaign,bradyfortexas,Personal,None,Official,RepKevinBrady
Elizabeth Hernandez,Democratic,Texas,8,Campaign,LizForTX8,Personal,None,Official,None
Chris Duncan,Libertarian,Texas,8,Campaign,None,Personal,None,Official,None
Al Green,Democratic,Texas,9,Campaign,RepAlGreenTX,Personal,None,Official,RepAlGreen
Johnny Teague,Republican,Texas,9,Campaign,for_teague,Personal,None,Official,None
